Fecha;Departamento;Municipio;D°a;Hora;Barrio;Zona;Clase de sitio;Arma empleada;M¢vil Agresor;M¢vil Victima;Edad;Sexo;Estado civil;Pa°s de nacimiento;Clase de empleado;Profesi¢n;Escolaridad;C¢digo DANE;Cantidad
02/01/2016;QUIND÷O;ARMENIA (CT);S†bado;13:55:00;SECTOR ESTADIO CENTENARIO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;63001000;1
02/01/2016;RISARALDA;PEREIRA (CT);S†bado;18:34:00;LA RIVERA;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;66001000;1
02/01/2016;RISARALDA;SANTA ROSA DE CABAL;S†bado;0:10:00;B. LA ESTACION;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;36;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;66682000;1
02/01/2016;SANTANDER;BARRANCABERMEJA;S†bado;0:15:00;BARRANCABERMEJA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR MOTOCICLETA;18;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;68081000;1
02/01/2016;SANTANDER;LANDµZURI;S†bado;2:20:00;LA BASE;URBANA;GALLERA;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;68385000;1
02/01/2016;TOLIMA;LêRIDA;S†bado;3:20:00;VRDA. LAS DELICIAS;RURAL;NO DEFINIDO;ARMA DE FUEGO;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;73408000;1
02/01/2016;VALLE;CALI (CT);S†bado;21:10:00;PIZAMOS I E21;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;26;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
02/01/2016;VALLE;CALI (CT);S†bado;18:15:00;CIUDADELA DEL RIO E21;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
02/01/2016;VALLE;JAMUND÷;S†bado;8:25:00;LA PRADERA I E24;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;37;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76364000;1
02/01/2016;VALLE;PALMIRA;S†bado;3:58:00;EL TRIUNFO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;39;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76520000;1
03/01/2016;ANTIOQUIA;ARBOLETES;Domingo;14:30:00;V CRUZ DEL GUAYABO;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;05051000;1
03/01/2016;ANTIOQUIA;NARI•O;Domingo;21:50:00;CALLE REAL;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;59;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;PRIMARIA;05483000;1
03/01/2016;ANTIOQUIA;RIONEGRO;Domingo;11:00:00;SECTOR GALERIA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;58;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05615000;1
03/01/2016;ANTIOQUIA;SAN LUIS;Domingo;21:55:00;DIVINO NI•O;URBANA;CANCHA DE FUTBOL;ARMA DE FUEGO;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05660000;1
03/01/2016;ANTIOQUIA;SANTAFê DE ANTIOQUIA;Domingo;19:40:00;LAS BRISAS;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;33;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05042000;1
03/01/2016;ANTIOQUIA;YOLOMB‡;Domingo;2:00:00;EL JARDIN;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;63;MASCULINO;CASADO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05890000;1
03/01/2016;ATLµNTICO;BARRANQUILLA (CT);Domingo;17:30:00;REBOLO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;28;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;08001000;1
03/01/2016;ATLµNTICO;BARRANQUILLA (CT);Domingo;20:50:00;SANTO DOMINGO DE GUZMAN;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;32;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;08001000;1
03/01/2016;CALDAS;LA DORADA;Domingo;21:40:00;LAS FERIAS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;27;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;17380000;1
03/01/2016;CALDAS;MANIZALES (CT);Domingo;0:56:00;BARRIO GALERIAS;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;17001000;1
03/01/2016;CAUCA;PAT÷A;Domingo;20:38:00;POPULAR;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19532000;1
03/01/2016;CESAR;PELAYA;Domingo;16:30:00;VEREDA;RURAL;VIAS PUBLICAS;CONTUNDENTES;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;20550000;1
03/01/2016;C‡RDOBA;BUENAVISTA;Domingo;7:30:00;VEREDA EL PAYASO;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;42;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;23079000;1
03/01/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Domingo;13:30:00;OLARTE E-7;URBANA;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;33;FEMENINO;SOLTERO;COLOMBIA;EDUCADOR;-;SECUNDARIA;11001000;1
03/01/2016;CUNDINAMARCA;EL COLEGIO;Domingo;3:05:00;CENTRO;URBANA;PARQUES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;26;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;25245000;1
03/01/2016;CUNDINAMARCA;SOACHA;Domingo;10:00:00;EL OASIS;URBANA;FRENTE A RESIDENCIAS - VIA PUBLICA;ARMA DE FUEGO;A PIE;A PIE;21;FEMENINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;25754000;1
03/01/2016;CUNDINAMARCA;TAUSA;Domingo;19:30:00;VER. PARAMO BAJO;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR VEHICULO;CONDUCTOR VEHICULO;43;MASCULINO;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;25793000;1
03/01/2016;HUILA;NEIVA (CT);Domingo;11:35:00;LAS PALMAS ETAPA II;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;17;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;41001000;1
03/01/2016;META;ACAC÷AS;Domingo;23:25:00;LAS COLINAS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;22;MASCULINO;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;50006000;1
03/01/2016;META;VILLAVICENCIO (CT);Domingo;23:55:00;RELIQUIA;URBANA;DENTRO DE LA VIVIENDA;ARMA DE FUEGO;A PIE;A PIE;15;FEMENINO;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;50001000;1
03/01/2016;META;VILLAVICENCIO (CT);Domingo;12:11:00;BARZAL ALTO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;31;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;50001000;1
03/01/2016;NARI•O;LEIVA;Domingo;16:00:00;VEREDA LOMA DEL GATO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;47;MASCULINO;CASADO;COLOMBIA;AGRICULTOR;-;PRIMARIA;52405000;1
03/01/2016;SUCRE;SAN MARCOS;Domingo;17:00:00;VEREDA CAIMITICO;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;64;FEMENINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;70708000;1
03/01/2016;TOLIMA;FLANDES;Domingo;12:20:00;SAN LUIS;URBANA;RIOS;ARMA DE FUEGO;A PIE;A PIE;40;MASCULINO;-;-;NO REPORTA;-;-;73275000;1
03/01/2016;TOLIMA;FLANDES;Domingo;18:01:00;LA PAZ;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;27;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;73275000;1
03/01/2016;VALLE;CALI (CT);Domingo;2:50:00;CALIMIO DESEPAZ E21;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;31;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
04/01/2016;ANTIOQUIA;EBêJICO;Lunes;20:30:00;MARITU;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;39;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;SECUNDARIA;05240000;1
04/01/2016;ANTIOQUIA;MEDELL÷N (CT);Lunes;17:40:00;SAN BENITO C-10;URBANA;FRENTE A RESIDENCIAS - VIA PUBLICA;ARMA DE FUEGO;A PIE;A PIE;32;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05001000;1
04/01/2016;ANTIOQUIA;SAN JUAN DE URABµ;Lunes;15:50:00;C UVEROS;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;27;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;05659000;1
04/01/2016;ATLµNTICO;BARRANQUILLA (CT);Lunes;1:00:00;REBOLO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;08001000;1
04/01/2016;ATLµNTICO;BARRANQUILLA (CT);Lunes;1:00:00;REBOLO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;08001000;1
04/01/2016;ATLµNTICO;BARRANQUILLA (CT);Lunes;8:06:00;LAS ESMERALDA;URBANA;DENTRO DE LA VIVIENDA;ARMA DE FUEGO;A PIE;A PIE;34;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;08001000;1
04/01/2016;BOL÷VAR;CARTAGENA (CT);Lunes;0:15:00;OLAYA HERRERA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;28;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;13001000;1
04/01/2016;BOL÷VAR;CARTAGENA (CT);Lunes;1:20:00;LA ESPERANZA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;40;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;13001000;1
04/01/2016;BOYACµ;UMBITA;Lunes;9:40:00;VDA. TAMBOR GRANDE;RURAL;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;27;FEMENINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;15842000;1
04/01/2016;BOYACµ;UMBITA;Lunes;9:40:00;VDA. TAMBOR GRANDE;RURAL;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;55;FEMENINO;UNION LIBRE;COLOMBIA;AMA DE CASA;-;PRIMARIA;15842000;1
04/01/2016;BOYACµ;UMBITA;Lunes;9:40:00;VDA. TAMBOR GRANDE;RURAL;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;81;MASCULINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;PRIMARIA;15842000;1
04/01/2016;CALDAS;LA DORADA;Lunes;22:30:00;LAS FERIAS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;27;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;17380000;1
04/01/2016;CAUCA;FLORENCIA;Lunes;21:30:00;EL PEDREGAL;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;31;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19290000;1
04/01/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Lunes;21:30:00;JUAN JOSê RONDON SECTOR LA CASONA E-19;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;29;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
04/01/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Lunes;16:30:00;CIUDAD JARDIN SUR E-15;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;PASAJERO MOTOCICLETA;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;11001000;1
04/01/2016;MAGDALENA;NUEVA GRANADA;Lunes;19:30:00;CORREGIMIENTO PUEBLITO LOS ANDES;RURAL;BOMBA DE GASOLINA;ARMA DE FUEGO;A PIE;A PIE;34;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;47460000;1
04/01/2016;MAGDALENA;SANTA MARTA (CT);Lunes;12:35:00;RODADERO TRADICIONAL;URBANA;APARTAMENTO;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;5;MASCULINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;ANALFABETA;47001000;1
04/01/2016;MAGDALENA;SANTA MARTA (CT);Lunes;12:35:00;RODADERO TRADICIONAL;URBANA;APARTAMENTO;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;26;FEMENINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;47001000;1
04/01/2016;META;ACAC÷AS;Lunes;23:50:00;LLANO VERDE;URBANA;BARES, CANTINAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;31;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;50006000;1
04/01/2016;META;PUERTO GAITµN;Lunes;20:50:00;EL POPULAR;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;31;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;50568000;1
04/01/2016;NARI•O;SAN ANDRES DE TUMACO;Lunes;8:00:00;VDA BAJO CHILVI;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;19;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;52835000;1
04/01/2016;NARI•O;SAN ANDRES DE TUMACO;Lunes;8:00:00;VDA BAJO CHILVI;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO EJERCITO;-;SECUNDARIA;52835000;1
04/01/2016;NARI•O;SAN ANDRES DE TUMACO;Lunes;8:00:00;VDA BAJO CHILVI;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;29;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;52835000;1
04/01/2016;NARI•O;SAN ANDRES DE TUMACO;Lunes;16:00:00;VDA ZABALETA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;29;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;52835000;1
04/01/2016;NORTE DE SANTANDER;CÈCUTA (CT);Lunes;1:50:00;BARRIO CUBEROS NI•O;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;-;A PIE;32;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;54001000;1
04/01/2016;PUTUMAYO;VALLE DEL GUAMUEZ;Lunes;21:30:00;VDA. LAS BRISAS;RURAL;FRENTE IGLESIA - VIA PUBLICA;ARMA DE FUEGO;A PIE;A PIE;39;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;86865000;1
04/01/2016;RISARALDA;PEREIRA (CT);Lunes;11:00:00;P.INDUSTRIAL B;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;66001000;1
04/01/2016;RISARALDA;SANTA ROSA DE CABAL;Lunes;19:50:00;B. CUIDADELA ARTESANAL;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;66682000;1
04/01/2016;SANTANDER;LANDµZURI;Lunes;21:30:00;VRDA  LA INDIA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;32;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;68385000;1
04/01/2016;VALLE;BUENAVENTURA;Lunes;16:04:00;UNION DE VIVIENDA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;37;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76109000;1
04/01/2016;VALLE;CALI (CT);Lunes;6:00:00;ALFONSO B. ARAGON E14;URBANA;PUENTE PEATONAL;ARMA DE FUEGO;A PIE;A PIE;37;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
04/01/2016;VALLE;CALI (CT);Lunes;18:35:00;MARROQUIN I E14;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76001000;1
04/01/2016;VALLE;JAMUND÷;Lunes;20:30:00;LA LUCHA E24;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76364000;1
05/01/2016;ANTIOQUIA;CµCERES;Martes;9:40:00;BUENOS AIRES;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;65;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05120000;1
05/01/2016;ANTIOQUIA;EL BAGRE;Martes;13:05:00;VILLA ACURU;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;16;MASCULINO;SOLTERO;COLOMBIA;GRUPOS ILEGALES;-;PRIMARIA;05250000;1
05/01/2016;ANTIOQUIA;MEDELL÷N (CT);Martes;19:39:00;FRANCISCO ANTONIO ZEA C-5;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;05001000;1
05/01/2016;ATLµNTICO;BARRANQUILLA (CT);Martes;21:10:00;REBOLO;URBANA;DENTRO DE LA VIVIENDA;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;A PIE;29;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;08001000;1
05/01/2016;BOL÷VAR;MAGANGUê;Martes;21:40:00;BARRIO OLAYA HERRERA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;61;FEMENINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;13430000;1
05/01/2016;CAUCA;EL TAMBO;Martes;8:25:00;VDA BETANIA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19256000;1
05/01/2016;C‡RDOBA;CHINÈ;Martes;15:50:00;SAN JOSE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;36;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;23182000;1
05/01/2016;C‡RDOBA;MONTEL÷BANO;Martes;14:30:00;VEREDA  LOS CARACOLES;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;23466000;1
05/01/2016;C‡RDOBA;MONTEL÷BANO;Martes;14:30:00;VEREDA  LOS CARACOLES;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;32;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;23466000;1
05/01/2016;C‡RDOBA;TIERRALTA;Martes;22:40:00;VEREDA CADILLO;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;CONDUCTOR MOTOCICLETA;41;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;23807000;1
05/01/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Martes;6:25:00;LA RIVERA E-8;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;11001000;1
05/01/2016;META;PUERTO L‡PEZ;Martes;6:10:00;CGTO PACHAQUIARO;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;34;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;ANALFABETA;50573000;1
05/01/2016;META;VILLAVICENCIO (CT);Martes;19:00:00;LOS LIBERTADORES;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;31;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;50001000;1
05/01/2016;NORTE DE SANTANDER;SALAZAR;Martes;9:30:00;VEREDA ALTO DE ANGULO;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;26;MASCULINO;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;PRIMARIA;54660000;1
05/01/2016;QUIND÷O;CALARCA;Martes;7:23:00;LAS PALOMAS;URBANA;PUENTE PEATONAL;ARMA DE FUEGO;A PIE;A PIE;53;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;63130000;1
05/01/2016;TOLIMA;IBAGUê (CT);Martes;14:45:00;RICAURTE PARTE ALTA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;34;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;73001000;1
05/01/2016;TOLIMA;L÷BANO;Martes;14:30:00;SAN VICENTE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;73411000;1
05/01/2016;TOLIMA;ROVIRA;Martes;3:00:00;VRDA. LA PRIMAVERA ALTA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;17;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;73624000;1
05/01/2016;VALLE;CALI (CT);Martes;9:00:00;CGTO GOLONDRINAS E1;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;17;FEMENINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;76001000;1
05/01/2016;VALLE;CALI (CT);Martes;14:25:00;MANUELA BELTRAN E14;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;35;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76001000;1
05/01/2016;VALLE;LA UNI‡N;Martes;20:57:00;LA HABANA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;27;MASCULINO;SOLTERO;COLOMBIA;COMERCIANTE;-;PRIMARIA;76400000;1
05/01/2016;VALLE;PALMIRA;Martes;20:50:00;LA EMILIA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;48;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;76520000;1
05/01/2016;VALLE;PALMIRA;Martes;6:58:00;CGTO BARRANCAS;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR MOTOCICLETA;41;MASCULINO;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;SUPERIOR;76520000;1
05/01/2016;VALLE;SAN PEDRO;Martes;18:30:00;VEREDA BELEN;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;31;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76670000;1
05/01/2016;VALLE;TULUµ;Martes;21:12:00;Los Olmos;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76834000;1
05/01/2016;VALLE;YUMBO;Martes;13:15:00;PANORAMA E25;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76892000;1
05/01/2016;VALLE;ZARZAL;Martes;17:50:00;BELISARIO CAICEDO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;51;MASCULINO;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76895000;1
